payment_id,tenantid,propertyid,payment_date,amount_gbp,payment_method,propertytype,property_age_years,arrears_flag,arrears_amount,benefit_contribution,tenant_contribution
16072,239,151,2023-10-04,1332,Housing Benefit,Flat,15,False,0.0,0.46,0.54
16073,239,151,2023-11-06,635,Direct Debit,Flat,15,False,0.0,0.77,0.22999999999999998
16074,239,151,2023-12-10,1068,Housing Benefit,Flat,15,False,0.0,0.7,0.30000000000000004
16075,239,151,2024-01-09,964,Direct Debit,Flat,15,False,0.0,0.7,0.30000000000000004
16076,239,151,2024-02-03,1486,Direct Debit,Flat,15,False,0.0,0.14,0.86
16077,239,151,2024-03-06,920,Direct Debit,Flat,15,False,0.0,0.21,0.79
16078,239,151,2024-04-08,521,Bank Transfer,Flat,15,False,0.0,0.06,0.94
16079,239,151,2024-05-07,565,Housing Benefit,Flat,15,False,0.0,0.62,0.38
16080,239,151,2024-06-04,508,Direct Debit,Flat,15,False,0.0,0.06,0.94
16081,239,151,2024-07-02,546,Bank Transfer,Flat,15,False,0.0,0.45,0.55
16082,239,151,2024-08-03,901,Direct Debit,Flat,15,False,0.0,0.2,0.8
16083,239,151,2024-09-04,1120,Bank Transfer,Flat,15,False,0.0,0.19,0.81
16084,239,151,2024-10-09,1470,Housing Benefit,Flat,15,False,0.0,0.79,0.20999999999999996
16085,239,151,2024-11-07,886,Housing Benefit,Flat,15,False,0.0,0.61,0.39
16086,239,151,2024-12-06,607,Bank Transfer,Flat,15,False,0.0,0.67,0.32999999999999996
16087,239,151,2025-01-02,1034,Housing Benefit,Flat,15,False,0.0,0.46,0.54
16088,239,151,2025-02-09,824,Bank Transfer,Flat,15,False,0.0,0.7,0.30000000000000004
16089,239,151,2025-03-03,1487,Bank Transfer,Flat,15,False,0.0,0.52,0.48
16090,239,151,2025-04-03,742,Direct Debit,Flat,15,False,0.0,0.76,0.24
16091,240,178,2020-05-02,1112,Direct Debit,Block of Flats,47,True,162.72,0.17,0.83
16092,240,178,2020-06-10,1362,Direct Debit,Block of Flats,47,True,162.72,0.36,0.64
16093,240,178,2020-07-01,784,Direct Debit,Block of Flats,47,True,162.72,0.41,0.5900000000000001
16094,240,178,2020-08-03,1170,Direct Debit,Block of Flats,47,True,162.72,0.24,0.76
16095,240,178,2020-09-07,543,Direct Debit,Block of Flats,47,True,162.72,0.53,0.47
16096,240,178,2020-10-06,1382,Direct Debit,Block of Flats,47,True,162.72,0.59,0.41000000000000003
16097,240,178,2020-11-01,1378,Bank Transfer,Block of Flats,47,True,162.72,0.3,0.7
16098,240,178,2020-12-03,749,Bank Transfer,Block of Flats,47,True,162.72,0.23,0.77
16099,240,178,2021-01-10,1446,Direct Debit,Block of Flats,47,True,162.72,0.28,0.72
16100,240,178,2021-02-02,839,Direct Debit,Block of Flats,47,True,162.72,0.51,0.49
16101,240,178,2021-03-10,835,Direct Debit,Block of Flats,47,True,162.72,0.39,0.61
16102,240,178,2021-04-08,885,Bank Transfer,Block of Flats,47,True,162.72,0.03,0.97
16103,240,178,2021-05-07,843,Direct Debit,Block of Flats,47,True,162.72,0.33,0.6699999999999999
16104,240,178,2021-06-10,595,Cash,Block of Flats,47,True,162.72,0.01,0.99
16105,240,178,2021-07-04,1298,Bank Transfer,Block of Flats,47,True,162.72,0.47,0.53
16106,240,178,2021-08-02,1073,Bank Transfer,Block of Flats,47,True,162.72,0.2,0.8
16107,240,178,2021-09-08,1499,Direct Debit,Block of Flats,47,True,162.72,0.28,0.72
16108,240,178,2021-10-08,845,Direct Debit,Block of Flats,47,True,162.72,0.48,0.52
16109,240,178,2021-11-07,1407,Cash,Block of Flats,47,True,162.72,0.03,0.97
16110,240,178,2021-12-09,817,Direct Debit,Block of Flats,47,True,162.72,0.1,0.9
16111,240,178,2022-01-02,1478,Housing Benefit,Block of Flats,47,True,162.72,0.24,0.76
16112,240,178,2022-02-02,771,Direct Debit,Block of Flats,47,True,162.72,0.14,0.86
16113,240,178,2022-03-04,984,Direct Debit,Block of Flats,47,True,162.72,0.2,0.8
16114,240,178,2022-04-08,612,Bank Transfer,Block of Flats,47,True,162.72,0.6,0.4
16115,240,178,2022-05-03,611,Housing Benefit,Block of Flats,47,True,162.72,0.5,0.5
16116,240,178,2022-06-07,1118,Bank Transfer,Block of Flats,47,True,162.72,0.53,0.47
16117,240,178,2022-07-10,1034,Housing Benefit,Block of Flats,47,True,162.72,0.56,0.43999999999999995
16118,240,178,2022-08-04,1128,Housing Benefit,Block of Flats,47,True,162.72,0.2,0.8
16119,240,178,2022-09-06,704,Bank Transfer,Block of Flats,47,True,162.72,0.18,0.8200000000000001
16120,240,178,2022-10-10,978,Cash,Block of Flats,47,True,162.72,0.14,0.86
16121,240,178,2022-11-08,553,Cash,Block of Flats,47,True,162.72,0.5,0.5
16122,240,178,2022-12-09,655,Bank Transfer,Block of Flats,47,True,162.72,0.41,0.5900000000000001
16123,240,178,2023-01-02,612,Direct Debit,Block of Flats,47,True,162.72,0.14,0.86
16124,240,178,2023-02-04,1333,Direct Debit,Block of Flats,47,True,162.72,0.23,0.77
16125,240,178,2023-03-07,826,Direct Debit,Block of Flats,47,True,162.72,0.3,0.7
16126,240,178,2023-04-01,1112,Direct Debit,Block of Flats,47,True,162.72,0.32,0.6799999999999999
16127,240,178,2023-05-10,531,Direct Debit,Block of Flats,47,True,162.72,0.53,0.47
16128,240,178,2023-06-03,893,Direct Debit,Block of Flats,47,True,162.72,0.23,0.77
16129,240,178,2023-07-02,755,Direct Debit,Block of Flats,47,True,162.72,0.55,0.44999999999999996
16130,240,178,2023-08-03,1128,Direct Debit,Block of Flats,47,True,162.72,0.26,0.74
16131,240,178,2023-09-08,621,Housing Benefit,Block of Flats,47,True,162.72,0.45,0.55
16132,240,178,2023-10-08,675,Direct Debit,Block of Flats,47,True,162.72,0.56,0.43999999999999995
16133,240,178,2023-11-10,702,Housing Benefit,Block of Flats,47,True,162.72,0.54,0.45999999999999996
16134,240,178,2023-12-09,806,Direct Debit,Block of Flats,47,True,162.72,0.03,0.97
16135,240,178,2024-01-04,1376,Housing Benefit,Block of Flats,47,True,162.72,0.12,0.88
16136,240,178,2024-02-04,678,Bank Transfer,Block of Flats,47,True,162.72,0.29,0.71
16137,240,178,2024-03-05,1477,Direct Debit,Block of Flats,47,True,162.72,0.26,0.74
16138,240,178,2024-04-10,939,Cash,Block of Flats,47,True,162.72,0.38,0.62
16139,240,178,2024-05-02,691,Housing Benefit,Block of Flats,47,True,162.72,0.57,0.43000000000000005
16140,240,178,2024-06-09,1259,Direct Debit,Block of Flats,47,True,162.72,0.07,0.9299999999999999
16141,240,178,2024-07-10,1458,Direct Debit,Block of Flats,47,True,162.72,0.27,0.73
16142,240,178,2024-08-05,614,Bank Transfer,Block of Flats,47,True,162.72,0.12,0.88
16143,240,178,2024-09-03,925,Housing Benefit,Block of Flats,47,True,162.72,0.54,0.45999999999999996
16144,240,178,2024-10-04,608,Direct Debit,Block of Flats,47,True,162.72,0.58,0.42000000000000004
16145,240,178,2024-11-08,640,Bank Transfer,Block of Flats,47,True,162.72,0.29,0.71
16146,240,178,2024-12-08,1451,Bank Transfer,Block of Flats,47,True,162.72,0.06,0.94
16147,240,178,2025-01-02,1451,Housing Benefit,Block of Flats,47,True,162.72,0.47,0.53
16148,240,178,2025-02-01,1240,Bank Transfer,Block of Flats,47,True,162.72,0.42,0.5800000000000001
16149,240,178,2025-03-10,549,Bank Transfer,Block of Flats,47,True,162.72,0.21,0.79
16150,240,178,2025-04-01,1430,Direct Debit,Block of Flats,47,True,162.72,0.53,0.47
16151,241,394,2021-04-04,1139,Housing Benefit,Flat,74,False,0.0,0.78,0.21999999999999997
16152,241,394,2021-05-01,782,Bank Transfer,Flat,74,False,0.0,0.45,0.55
16153,241,394,2021-06-08,944,Direct Debit,Flat,74,False,0.0,0.45,0.55
16154,241,394,2021-07-07,871,Direct Debit,Flat,74,False,0.0,0.24,0.76
16155,241,394,2021-08-10,989,Direct Debit,Flat,74,False,0.0,0.47,0.53
16156,241,394,2021-09-08,590,Direct Debit,Flat,74,False,0.0,0.35,0.65
16157,241,394,2021-10-07,558,Direct Debit,Flat,74,False,0.0,0.24,0.76
16158,241,394,2021-11-01,939,Bank Transfer,Flat,74,False,0.0,0.05,0.95
16159,241,394,2021-12-05,972,Bank Transfer,Flat,74,False,0.0,0.2,0.8
16160,241,394,2022-01-09,556,Direct Debit,Flat,74,False,0.0,0.16,0.84
16161,241,394,2022-02-03,1463,Housing Benefit,Flat,74,False,0.0,0.43,0.5700000000000001
16162,241,394,2022-03-04,1379,Housing Benefit,Flat,74,False,0.0,0.48,0.52
16163,241,394,2022-04-09,1352,Direct Debit,Flat,74,False,0.0,0.49,0.51
16164,241,394,2022-05-04,1254,Direct Debit,Flat,74,False,0.0,0.31,0.69
16165,241,394,2022-06-08,544,Direct Debit,Flat,74,False,0.0,0.34,0.6599999999999999
16166,241,394,2022-07-10,1200,Housing Benefit,Flat,74,False,0.0,0.67,0.32999999999999996
16167,241,394,2022-08-08,1404,Direct Debit,Flat,74,False,0.0,0.38,0.62
16168,241,394,2022-09-05,785,Direct Debit,Flat,74,False,0.0,0.79,0.20999999999999996
16169,241,394,2022-10-07,646,Direct Debit,Flat,74,False,0.0,0.35,0.65
16170,241,394,2022-11-05,1283,Bank Transfer,Flat,74,False,0.0,0.52,0.48
16171,241,394,2022-12-06,1424,Bank Transfer,Flat,74,False,0.0,0.04,0.96
16172,241,394,2023-01-04,632,Direct Debit,Flat,74,False,0.0,0.52,0.48
16173,241,394,2023-02-10,872,Bank Transfer,Flat,74,False,0.0,0.68,0.31999999999999995
16174,241,394,2023-03-05,716,Direct Debit,Flat,74,False,0.0,0.75,0.25
16175,241,394,2023-04-07,870,Housing Benefit,Flat,74,False,0.0,0.8,0.19999999999999996
16176,241,394,2023-05-10,629,Direct Debit,Flat,74,False,0.0,0.23,0.77
16177,241,394,2023-06-10,1419,Direct Debit,Flat,74,False,0.0,0.46,0.54
16178,241,394,2023-07-09,1395,Bank Transfer,Flat,74,False,0.0,0.36,0.64
16179,241,394,2023-08-02,864,Bank Transfer,Flat,74,False,0.0,0.45,0.55
16180,241,394,2023-09-01,959,Direct Debit,Flat,74,False,0.0,0.13,0.87
16181,241,394,2023-10-05,788,Direct Debit,Flat,74,False,0.0,0.68,0.31999999999999995
16182,241,394,2023-11-02,995,Direct Debit,Flat,74,False,0.0,0.73,0.27
16183,241,394,2023-12-05,1340,Bank Transfer,Flat,74,False,0.0,0.36,0.64
16184,241,394,2024-01-08,507,Direct Debit,Flat,74,False,0.0,0.22,0.78
16185,241,394,2024-02-01,1461,Housing Benefit,Flat,74,False,0.0,0.11,0.89
16186,241,394,2024-03-09,1075,Bank Transfer,Flat,74,False,0.0,0.55,0.44999999999999996
16187,241,394,2024-04-04,995,Direct Debit,Flat,74,False,0.0,0.25,0.75
16188,241,394,2024-05-01,1075,Bank Transfer,Flat,74,False,0.0,0.73,0.27
16189,241,394,2024-06-05,1154,Direct Debit,Flat,74,False,0.0,0.54,0.45999999999999996
16190,241,394,2024-07-04,1445,Housing Benefit,Flat,74,False,0.0,0.52,0.48
16191,241,394,2024-08-03,682,Bank Transfer,Flat,74,False,0.0,0.45,0.55
16192,241,394,2024-09-04,1476,Direct Debit,Flat,74,False,0.0,0.04,0.96
16193,241,394,2024-10-05,773,Direct Debit,Flat,74,False,0.0,0.75,0.25
16194,241,394,2024-11-08,1354,Bank Transfer,Flat,74,False,0.0,0.5,0.5
16195,241,394,2024-12-02,1333,Direct Debit,Flat,74,False,0.0,0.8,0.19999999999999996
16196,241,394,2025-01-10,1011,Housing Benefit,Flat,74,False,0.0,0.43,0.5700000000000001
16197,241,394,2025-02-04,1125,Direct Debit,Flat,74,False,0.0,0.57,0.43000000000000005
16198,241,394,2025-03-04,975,Direct Debit,Flat,74,False,0.0,0.04,0.96
16199,241,394,2025-04-08,538,Housing Benefit,Flat,74,False,0.0,0.51,0.49
16200,242,185,2016-11-01,1239,Housing Benefit,Flat,24,False,0.0,0.61,0.39
16201,242,185,2016-12-10,622,Direct Debit,Flat,24,False,0.0,0.62,0.38
16202,242,185,2017-01-03,941,Housing Benefit,Flat,24,False,0.0,0.62,0.38
16203,242,185,2017-02-04,1481,Direct Debit,Flat,24,False,0.0,0.18,0.8200000000000001
16204,242,185,2017-03-04,1210,Direct Debit,Flat,24,False,0.0,0.78,0.21999999999999997
16205,242,185,2017-04-10,1259,Direct Debit,Flat,24,False,0.0,0.8,0.19999999999999996
16206,242,185,2017-05-08,770,Housing Benefit,Flat,24,False,0.0,0.06,0.94
16207,242,185,2017-06-01,1497,Direct Debit,Flat,24,False,0.0,0.75,0.25
16208,242,185,2017-07-03,1398,Housing Benefit,Flat,24,False,0.0,0.23,0.77
16209,242,185,2017-08-07,924,Housing Benefit,Flat,24,False,0.0,0.55,0.44999999999999996
16210,242,185,2017-09-08,996,Direct Debit,Flat,24,False,0.0,0.27,0.73
16211,242,185,2017-10-04,968,Housing Benefit,Flat,24,False,0.0,0.77,0.22999999999999998
16212,242,185,2017-11-01,754,Cash,Flat,24,False,0.0,0.08,0.92
16213,242,185,2017-12-08,1093,Direct Debit,Flat,24,False,0.0,0.4,0.6
16214,242,185,2018-01-01,1117,Bank Transfer,Flat,24,False,0.0,0.34,0.6599999999999999
16215,242,185,2018-02-10,747,Direct Debit,Flat,24,False,0.0,0.26,0.74
16216,242,185,2018-03-09,1078,Bank Transfer,Flat,24,False,0.0,0.52,0.48
16217,242,185,2018-04-09,560,Housing Benefit,Flat,24,False,0.0,0.1,0.9
16218,242,185,2018-05-04,1048,Housing Benefit,Flat,24,False,0.0,0.57,0.43000000000000005
16219,242,185,2018-06-10,1167,Bank Transfer,Flat,24,False,0.0,0.78,0.21999999999999997
16220,242,185,2018-07-01,1036,Direct Debit,Flat,24,False,0.0,0.64,0.36
16221,242,185,2018-08-01,512,Direct Debit,Flat,24,False,0.0,0.69,0.31000000000000005
16222,242,185,2018-09-09,856,Direct Debit,Flat,24,False,0.0,0.29,0.71
16223,242,185,2018-10-04,1074,Housing Benefit,Flat,24,False,0.0,0.26,0.74
16224,242,185,2018-11-07,674,Bank Transfer,Flat,24,False,0.0,0.41,0.5900000000000001
16225,242,185,2018-12-10,769,Direct Debit,Flat,24,False,0.0,0.04,0.96
16226,242,185,2019-01-05,785,Direct Debit,Flat,24,False,0.0,0.76,0.24
16227,242,185,2019-02-10,1123,Housing Benefit,Flat,24,False,0.0,0.12,0.88
16228,242,185,2019-03-03,713,Direct Debit,Flat,24,False,0.0,0.72,0.28
16229,242,185,2019-04-02,1135,Direct Debit,Flat,24,False,0.0,0.07,0.9299999999999999
16230,242,185,2019-05-04,796,Direct Debit,Flat,24,False,0.0,0.66,0.33999999999999997
16231,242,185,2019-06-06,597,Housing Benefit,Flat,24,False,0.0,0.12,0.88
16232,242,185,2019-07-03,1105,Direct Debit,Flat,24,False,0.0,0.03,0.97
16233,242,185,2019-08-10,1493,Direct Debit,Flat,24,False,0.0,0.58,0.42000000000000004
16234,242,185,2019-09-08,835,Housing Benefit,Flat,24,False,0.0,0.22,0.78
16235,242,185,2019-10-07,913,Bank Transfer,Flat,24,False,0.0,0.57,0.43000000000000005
16236,242,185,2019-11-10,890,Direct Debit,Flat,24,False,0.0,0.44,0.56
16237,242,185,2019-12-09,758,Housing Benefit,Flat,24,False,0.0,0.09,0.91
16238,242,185,2020-01-04,1121,Housing Benefit,Flat,24,False,0.0,0.75,0.25
16239,242,185,2020-02-03,544,Bank Transfer,Flat,24,False,0.0,0.36,0.64
16240,242,185,2020-03-04,631,Housing Benefit,Flat,24,False,0.0,0.59,0.41000000000000003
16241,242,185,2020-04-10,877,Housing Benefit,Flat,24,False,0.0,0.4,0.6
16242,242,185,2020-05-07,1400,Bank Transfer,Flat,24,False,0.0,0.48,0.52
16243,242,185,2020-06-08,1019,Direct Debit,Flat,24,False,0.0,0.24,0.76
16244,242,185,2020-07-08,1333,Housing Benefit,Flat,24,False,0.0,0.16,0.84
16245,242,185,2020-08-09,1396,Housing Benefit,Flat,24,False,0.0,0.43,0.5700000000000001
16246,242,185,2020-09-04,691,Direct Debit,Flat,24,False,0.0,0.35,0.65
16247,242,185,2020-10-09,1499,Direct Debit,Flat,24,False,0.0,0.31,0.69
16248,242,185,2020-11-06,504,Direct Debit,Flat,24,False,0.0,0.54,0.45999999999999996
16249,242,185,2020-12-10,1008,Direct Debit,Flat,24,False,0.0,0.55,0.44999999999999996
16250,242,185,2021-01-09,961,Housing Benefit,Flat,24,False,0.0,0.04,0.96
16251,242,185,2021-02-06,533,Bank Transfer,Flat,24,False,0.0,0.27,0.73
16252,242,185,2021-03-02,1454,Direct Debit,Flat,24,False,0.0,0.33,0.6699999999999999
16253,242,185,2021-04-03,1144,Direct Debit,Flat,24,False,0.0,0.08,0.92
16254,242,185,2021-05-02,610,Cash,Flat,24,False,0.0,0.19,0.81
16255,242,185,2021-06-09,1114,Housing Benefit,Flat,24,False,0.0,0.04,0.96
16256,242,185,2021-07-02,852,Bank Transfer,Flat,24,False,0.0,0.8,0.19999999999999996
16257,242,185,2021-08-07,1443,Direct Debit,Flat,24,False,0.0,0.59,0.41000000000000003
16258,242,185,2021-09-03,1297,Bank Transfer,Flat,24,False,0.0,0.07,0.9299999999999999
16259,242,185,2021-10-03,1316,Bank Transfer,Flat,24,False,0.0,0.02,0.98
16260,242,185,2021-11-10,1465,Direct Debit,Flat,24,False,0.0,0.58,0.42000000000000004
16261,242,185,2021-12-04,950,Direct Debit,Flat,24,False,0.0,0.35,0.65
16262,242,185,2022-01-05,802,Direct Debit,Flat,24,False,0.0,0.63,0.37
16263,242,185,2022-02-01,924,Direct Debit,Flat,24,False,0.0,0.74,0.26
16264,242,185,2022-03-02,1057,Cash,Flat,24,False,0.0,0.48,0.52
16265,242,185,2022-04-05,941,Direct Debit,Flat,24,False,0.0,0.15,0.85
16266,242,185,2022-05-02,608,Bank Transfer,Flat,24,False,0.0,0.63,0.37
16267,242,185,2022-06-03,1328,Bank Transfer,Flat,24,False,0.0,0.76,0.24
16268,242,185,2022-07-01,926,Direct Debit,Flat,24,False,0.0,0.46,0.54
16269,242,185,2022-08-08,1373,Housing Benefit,Flat,24,False,0.0,0.55,0.44999999999999996
16270,242,185,2022-09-03,1473,Direct Debit,Flat,24,False,0.0,0.27,0.73
16271,242,185,2022-10-03,740,Direct Debit,Flat,24,False,0.0,0.31,0.69
16272,242,185,2022-11-10,1352,Cash,Flat,24,False,0.0,0.59,0.41000000000000003
16273,242,185,2022-12-06,1283,Direct Debit,Flat,24,False,0.0,0.74,0.26
16274,242,185,2023-01-04,1241,Direct Debit,Flat,24,False,0.0,0.5,0.5
16275,242,185,2023-02-10,1116,Bank Transfer,Flat,24,False,0.0,0.63,0.37
16276,242,185,2023-03-01,1159,Housing Benefit,Flat,24,False,0.0,0.14,0.86
16277,242,185,2023-04-03,1122,Housing Benefit,Flat,24,False,0.0,0.17,0.83
16278,242,185,2023-05-10,1209,Bank Transfer,Flat,24,False,0.0,0.43,0.5700000000000001
16279,242,185,2023-06-07,627,Direct Debit,Flat,24,False,0.0,0.14,0.86
16280,242,185,2023-07-06,1327,Bank Transfer,Flat,24,False,0.0,0.51,0.49
16281,242,185,2023-08-02,885,Bank Transfer,Flat,24,False,0.0,0.23,0.77
16282,242,185,2023-09-09,1093,Direct Debit,Flat,24,False,0.0,0.63,0.37
16283,242,185,2023-10-08,1396,Housing Benefit,Flat,24,False,0.0,0.65,0.35
16284,242,185,2023-11-07,1247,Direct Debit,Flat,24,False,0.0,0.37,0.63
16285,242,185,2023-12-01,1038,Direct Debit,Flat,24,False,0.0,0.14,0.86
16286,242,185,2024-01-09,1049,Direct Debit,Flat,24,False,0.0,0.52,0.48
16287,242,185,2024-02-05,560,Housing Benefit,Flat,24,False,0.0,0.79,0.20999999999999996
16288,242,185,2024-03-03,1126,Bank Transfer,Flat,24,False,0.0,0.5,0.5
16289,242,185,2024-04-05,1320,Housing Benefit,Flat,24,False,0.0,0.03,0.97
16290,242,185,2024-05-01,690,Bank Transfer,Flat,24,False,0.0,0.01,0.99
16291,242,185,2024-06-02,1329,Direct Debit,Flat,24,False,0.0,0.26,0.74
16292,242,185,2024-07-04,575,Direct Debit,Flat,24,False,0.0,0.16,0.84
16293,242,185,2024-08-05,1044,Cash,Flat,24,False,0.0,0.65,0.35
16294,242,185,2024-09-03,1324,Bank Transfer,Flat,24,False,0.0,0.68,0.31999999999999995
16295,242,185,2024-10-01,698,Direct Debit,Flat,24,False,0.0,0.21,0.79
16296,242,185,2024-11-03,1117,Housing Benefit,Flat,24,False,0.0,0.26,0.74
16297,242,185,2024-12-04,825,Direct Debit,Flat,24,False,0.0,0.19,0.81
16298,242,185,2025-01-08,806,Direct Debit,Flat,24,False,0.0,0.73,0.27
16299,242,185,2025-02-03,648,Bank Transfer,Flat,24,False,0.0,0.4,0.6
16300,242,185,2025-03-02,628,Housing Benefit,Flat,24,False,0.0,0.52,0.48
16301,242,185,2025-04-06,635,Direct Debit,Flat,24,False,0.0,0.33,0.6699999999999999
16302,243,450,2017-10-04,1433,Direct Debit,Flat,73,False,0.0,0.5,0.5
16303,243,450,2017-11-05,1392,Direct Debit,Flat,73,False,0.0,0.31,0.69
16304,243,450,2017-12-05,1452,Bank Transfer,Flat,73,False,0.0,0.27,0.73
16305,243,450,2018-01-06,1312,Direct Debit,Flat,73,False,0.0,0.51,0.49
16306,243,450,2018-02-06,729,Cash,Flat,73,False,0.0,0.47,0.53
16307,243,450,2018-03-05,917,Bank Transfer,Flat,73,False,0.0,0.23,0.77
16308,243,450,2018-04-09,1403,Direct Debit,Flat,73,False,0.0,0.12,0.88
16309,243,450,2018-05-10,503,Bank Transfer,Flat,73,False,0.0,0.29,0.71
16310,243,450,2018-06-06,1265,Housing Benefit,Flat,73,False,0.0,0.33,0.6699999999999999
16311,243,450,2018-07-03,977,Direct Debit,Flat,73,False,0.0,0.5,0.5
16312,243,450,2018-08-04,1081,Direct Debit,Flat,73,False,0.0,0.73,0.27
16313,243,450,2018-09-10,1119,Cash,Flat,73,False,0.0,0.03,0.97
16314,243,450,2018-10-07,933,Direct Debit,Flat,73,False,0.0,0.19,0.81
16315,243,450,2018-11-06,1494,Housing Benefit,Flat,73,False,0.0,0.15,0.85
16316,243,450,2018-12-06,645,Direct Debit,Flat,73,False,0.0,0.4,0.6
16317,243,450,2019-01-08,927,Direct Debit,Flat,73,False,0.0,0.34,0.6599999999999999
16318,243,450,2019-02-09,681,Bank Transfer,Flat,73,False,0.0,0.58,0.42000000000000004
16319,243,450,2019-03-08,604,Bank Transfer,Flat,73,False,0.0,0.19,0.81
16320,243,450,2019-04-03,799,Direct Debit,Flat,73,False,0.0,0.48,0.52
16321,243,450,2019-05-04,523,Direct Debit,Flat,73,False,0.0,0.71,0.29000000000000004
16322,243,450,2019-06-05,1422,Housing Benefit,Flat,73,False,0.0,0.73,0.27
16323,243,450,2019-07-05,1457,Direct Debit,Flat,73,False,0.0,0.77,0.22999999999999998
16324,243,450,2019-08-06,1002,Bank Transfer,Flat,73,False,0.0,0.62,0.38
16325,243,450,2019-09-10,1239,Direct Debit,Flat,73,False,0.0,0.72,0.28
16326,243,450,2019-10-10,825,Bank Transfer,Flat,73,False,0.0,0.19,0.81
16327,243,450,2019-11-01,1315,Housing Benefit,Flat,73,False,0.0,0.16,0.84
16328,243,450,2019-12-07,812,Direct Debit,Flat,73,False,0.0,0.01,0.99
16329,243,450,2020-01-08,1334,Direct Debit,Flat,73,False,0.0,0.57,0.43000000000000005
16330,243,450,2020-02-05,737,Direct Debit,Flat,73,False,0.0,0.75,0.25
16331,243,450,2020-03-10,1341,Direct Debit,Flat,73,False,0.0,0.15,0.85
16332,243,450,2020-04-03,1455,Housing Benefit,Flat,73,False,0.0,0.51,0.49
16333,243,450,2020-05-06,855,Direct Debit,Flat,73,False,0.0,0.6,0.4
16334,243,450,2020-06-01,1127,Housing Benefit,Flat,73,False,0.0,0.74,0.26
16335,243,450,2020-07-09,1001,Housing Benefit,Flat,73,False,0.0,0.52,0.48
16336,243,450,2020-08-04,957,Direct Debit,Flat,73,False,0.0,0.78,0.21999999999999997
16337,243,450,2020-09-04,1372,Direct Debit,Flat,73,False,0.0,0.28,0.72
16338,243,450,2020-10-01,601,Bank Transfer,Flat,73,False,0.0,0.28,0.72
16339,243,450,2020-11-07,714,Direct Debit,Flat,73,False,0.0,0.43,0.5700000000000001
16340,243,450,2020-12-07,924,Housing Benefit,Flat,73,False,0.0,0.31,0.69
16341,243,450,2021-01-02,885,Direct Debit,Flat,73,False,0.0,0.0,1.0
16342,243,450,2021-02-06,818,Direct Debit,Flat,73,False,0.0,0.59,0.41000000000000003
16343,243,450,2021-03-06,935,Direct Debit,Flat,73,False,0.0,0.6,0.4
16344,243,450,2021-04-02,1031,Direct Debit,Flat,73,False,0.0,0.6,0.4
16345,243,450,2021-05-05,1001,Bank Transfer,Flat,73,False,0.0,0.28,0.72
16346,243,450,2021-06-01,738,Direct Debit,Flat,73,False,0.0,0.42,0.5800000000000001
16347,243,450,2021-07-06,1274,Direct Debit,Flat,73,False,0.0,0.29,0.71
16348,243,450,2021-08-09,1258,Housing Benefit,Flat,73,False,0.0,0.01,0.99
16349,243,450,2021-09-03,1115,Direct Debit,Flat,73,False,0.0,0.45,0.55
16350,243,450,2021-10-01,1249,Direct Debit,Flat,73,False,0.0,0.1,0.9
16351,243,450,2021-11-07,795,Bank Transfer,Flat,73,False,0.0,0.06,0.94
16352,243,450,2021-12-06,1191,Direct Debit,Flat,73,False,0.0,0.6,0.4
16353,243,450,2022-01-02,1231,Bank Transfer,Flat,73,False,0.0,0.01,0.99
16354,243,450,2022-02-08,594,Direct Debit,Flat,73,False,0.0,0.77,0.22999999999999998
16355,243,450,2022-03-09,1489,Direct Debit,Flat,73,False,0.0,0.41,0.5900000000000001
16356,243,450,2022-04-08,1310,Bank Transfer,Flat,73,False,0.0,0.79,0.20999999999999996
16357,243,450,2022-05-09,1133,Bank Transfer,Flat,73,False,0.0,0.05,0.95
16358,243,450,2022-06-06,1297,Direct Debit,Flat,73,False,0.0,0.47,0.53
16359,243,450,2022-07-04,1034,Housing Benefit,Flat,73,False,0.0,0.28,0.72
16360,243,450,2022-08-03,661,Direct Debit,Flat,73,False,0.0,0.67,0.32999999999999996
16361,243,450,2022-09-04,1280,Housing Benefit,Flat,73,False,0.0,0.29,0.71
16362,243,450,2022-10-02,922,Housing Benefit,Flat,73,False,0.0,0.21,0.79
16363,243,450,2022-11-03,1228,Direct Debit,Flat,73,False,0.0,0.69,0.31000000000000005
16364,243,450,2022-12-05,624,Direct Debit,Flat,73,False,0.0,0.3,0.7
16365,243,450,2023-01-10,582,Housing Benefit,Flat,73,False,0.0,0.01,0.99
16366,243,450,2023-02-06,1281,Direct Debit,Flat,73,False,0.0,0.31,0.69
16367,243,450,2023-03-01,1052,Direct Debit,Flat,73,False,0.0,0.52,0.48
16368,243,450,2023-04-05,599,Direct Debit,Flat,73,False,0.0,0.2,0.8
16369,243,450,2023-05-05,671,Housing Benefit,Flat,73,False,0.0,0.35,0.65
16370,243,450,2023-06-03,686,Housing Benefit,Flat,73,False,0.0,0.05,0.95
16371,243,450,2023-07-10,627,Direct Debit,Flat,73,False,0.0,0.47,0.53
16372,243,450,2023-08-04,1046,Bank Transfer,Flat,73,False,0.0,0.61,0.39
16373,243,450,2023-09-08,856,Housing Benefit,Flat,73,False,0.0,0.33,0.6699999999999999
16374,243,450,2023-10-04,695,Direct Debit,Flat,73,False,0.0,0.34,0.6599999999999999
16375,243,450,2023-11-01,723,Cash,Flat,73,False,0.0,0.07,0.9299999999999999
