propertyid,reading_date,humidity,temperature,incident_source,is_iot_alert,unresolved_flag,response_days,repeat_incident_flag,high_priority_flag,tenantid_x,estateid,tenantid_y,children_under_5,propertytype,blockid
44,2025-04-06 02:55:30.359483,71.7,15.9,IoT Alert,True,True,30,False,False,412.0,7.0,412.0,False,Flat,12.0
144,2025-04-06 03:55:30.359483,72.2,15.0,IoT Alert,True,True,14,False,False,265.0,5.0,265.0,False,Flat,9.0
467,2025-04-06 03:55:30.359483,72.2,15.5,IoT Alert,True,True,7,False,False,,,,,Flat,
194,2025-04-06 04:55:30.359483,70.3,13.1,IoT Alert,True,False,60,False,False,55.0,2.0,55.0,False,Flat,4.0
476,2025-04-06 06:55:30.359483,76.3,14.3,IoT Alert,True,True,30,False,False,31.0,,31.0,False,Block of Flats,
269,2025-04-06 06:55:30.359483,72.2,15.5,IoT Alert,True,False,30,False,False,77.0,,77.0,False,Flat,19.0
269,2025-04-06 07:55:30.359483,79.4,15.3,IoT Alert,True,True,60,False,False,77.0,,77.0,False,Flat,19.0
471,2025-04-06 09:55:30.359483,75.0,15.7,IoT Alert,True,False,60,False,False,133.0,,133.0,False,House,
34,2025-04-06 10:55:30.359483,76.2,15.2,IoT Alert,True,False,30,False,False,45.0,9.0,45.0,True,Flat,16.0
375,2025-04-06 12:55:30.359483,71.6,15.7,IoT Alert,True,False,60,False,False,3.0,,3.0,False,Flat,22.0
34,2025-04-06 13:55:30.359483,71.5,13.7,IoT Alert,True,True,30,False,False,45.0,9.0,45.0,True,Flat,16.0
280,2025-04-06 13:55:30.359483,78.4,14.5,IoT Alert,True,False,30,False,False,395.0,,395.0,False,House,20.0
328,2025-04-06 14:55:30.359483,70.8,15.4,IoT Alert,True,False,30,False,False,368.0,,368.0,False,House,22.0
92,2025-04-06 14:55:30.359483,74.9,15.7,IoT Alert,True,False,30,False,False,432.0,8.0,432.0,False,House,13.0
411,2025-04-06 16:55:30.359483,74.3,13.0,IoT Alert,True,False,0,False,False,54.0,,54.0,False,Flat,19.0
214,2025-04-06 18:55:30.359483,73.0,14.9,IoT Alert,True,False,60,False,False,359.0,10.0,359.0,False,House,17.0
62,2025-04-06 18:55:30.359483,72.2,13.5,IoT Alert,True,False,60,False,False,364.0,10.0,364.0,False,Flat,17.0
426,2025-04-06 19:55:30.359483,71.0,11.6,IoT Alert,True,False,0,False,False,377.0,,377.0,False,House,
397,2025-04-06 21:55:30.359483,75.2,14.7,IoT Alert,True,False,60,False,False,293.0,,293.0,False,Flat,22.0
236,2025-04-07 01:55:30.359483,72.7,10.8,IoT Alert,True,False,0,False,False,,,,,Flat,21.0
358,2025-04-07 01:55:30.359483,70.7,15.7,IoT Alert,True,True,7,False,False,156.0,,156.0,True,Flat,21.0
178,2025-04-07 03:55:30.359483,70.4,14.7,IoT Alert,True,True,30,False,False,240.0,9.0,240.0,True,Block of Flats,16.0
212,2025-04-07 03:55:30.359483,70.7,12.5,IoT Alert,True,False,0,False,False,28.0,7.0,28.0,False,Flat,12.0
189,2025-04-07 03:55:30.359483,73.1,15.9,IoT Alert,True,False,60,False,False,,6.0,,,Flat,11.0
264,2025-04-07 04:55:30.359483,71.0,12.9,IoT Alert,True,False,60,False,False,429.0,,429.0,False,Flat,22.0
481,2025-04-07 06:55:30.359483,71.4,14.9,IoT Alert,True,False,14,False,False,449.0,,449.0,False,Block of Flats,
106,2025-04-07 06:55:30.359483,71.8,15.4,IoT Alert,True,True,0,False,False,418.0,5.0,418.0,False,House,10.0
50,2025-04-07 06:55:30.359483,82.1,13.1,IoT Alert,True,True,7,False,False,424.0,2.0,424.0,False,Flat,4.0
347,2025-04-07 07:55:30.359483,71.3,15.6,IoT Alert,True,False,30,False,False,236.0,,236.0,False,Block of Flats,20.0
273,2025-04-07 08:55:30.359483,71.9,13.1,IoT Alert,True,False,90,False,False,194.0,,194.0,False,Block of Flats,19.0
463,2025-04-07 08:55:30.359483,73.7,11.4,IoT Alert,True,False,30,False,False,155.0,,155.0,False,Flat,
3,2025-04-07 09:55:30.359483,71.2,15.8,IoT Alert,True,True,7,False,False,35.0,5.0,35.0,False,Flat,10.0
214,2025-04-07 10:55:30.359483,75.1,9.6,IoT Alert,True,False,30,True,False,359.0,10.0,359.0,False,House,17.0
467,2025-04-07 11:55:30.359483,75.7,15.0,IoT Alert,True,False,14,False,False,,,,,Flat,
500,2025-04-07 15:55:30.359483,72.6,10.9,IoT Alert,True,False,30,True,False,,,,,Flat,
422,2025-04-07 21:55:30.359483,72.3,12.8,IoT Alert,True,False,0,False,False,348.0,,348.0,True,Flat,22.0
199,2025-04-08 02:55:30.359483,73.3,14.9,IoT Alert,True,False,30,False,False,254.0,1.0,254.0,False,Flat,1.0
273,2025-04-08 02:55:30.359483,73.8,15.3,IoT Alert,True,False,14,False,False,194.0,,194.0,False,Block of Flats,19.0
102,2025-04-08 03:55:30.359483,78.1,15.1,IoT Alert,True,False,90,False,False,29.0,10.0,29.0,False,Flat,17.0
152,2025-04-08 03:55:30.359483,72.7,13.8,IoT Alert,True,True,7,False,False,,7.0,,,Block of Flats,12.0
392,2025-04-08 04:55:30.359483,72.7,15.1,IoT Alert,True,False,30,False,False,70.0,,70.0,False,Flat,18.0
5,2025-04-08 04:55:30.359483,70.8,14.8,IoT Alert,True,False,90,False,False,353.0,9.0,353.0,False,House,16.0
68,2025-04-08 04:55:30.359483,73.0,11.7,IoT Alert,True,False,0,False,False,188.0,1.0,188.0,False,House,2.0
63,2025-04-08 05:55:30.359483,72.4,14.3,IoT Alert,True,False,90,False,False,379.0,1.0,379.0,False,Flat,1.0
229,2025-04-08 06:55:30.359483,74.7,14.8,IoT Alert,True,False,30,True,False,207.0,,207.0,True,Flat,19.0
63,2025-04-08 06:55:30.359483,70.7,15.9,IoT Alert,True,False,0,False,False,379.0,1.0,379.0,False,Flat,1.0
152,2025-04-08 09:55:30.359483,71.0,13.1,IoT Alert,True,False,7,False,False,,7.0,,,Block of Flats,12.0
14,2025-04-08 14:55:30.359483,72.3,15.5,IoT Alert,True,False,30,False,False,439.0,6.0,439.0,False,House,11.0
350,2025-04-08 14:55:30.359483,73.2,14.2,IoT Alert,True,True,0,False,False,311.0,,311.0,False,Block of Flats,21.0
492,2025-04-08 15:55:30.359483,72.8,15.6,IoT Alert,True,True,14,False,False,22.0,,22.0,True,House,
294,2025-04-08 16:55:30.359483,72.8,12.4,IoT Alert,True,False,7,False,False,,,,,Flat,18.0
417,2025-04-08 16:55:30.359483,73.2,14.4,IoT Alert,True,False,30,False,False,256.0,,256.0,False,Flat,19.0
428,2025-04-08 20:55:30.359483,74.9,13.6,IoT Alert,True,False,0,False,False,430.0,,430.0,True,Flat,
383,2025-04-08 20:55:30.359483,70.9,14.6,IoT Alert,True,True,60,False,False,221.0,,221.0,False,Flat,18.0
488,2025-04-08 21:55:30.359483,73.0,12.5,IoT Alert,True,False,90,False,False,299.0,,299.0,False,Flat,
200,2025-04-08 22:55:30.359483,73.4,12.8,IoT Alert,True,True,90,True,False,206.0,5.0,206.0,True,Flat,10.0
240,2025-04-08 22:55:30.359483,83.8,13.8,IoT Alert,True,False,30,False,False,266.0,,266.0,False,Block of Flats,21.0
340,2025-04-08 22:55:30.359483,70.2,15.7,IoT Alert,True,False,0,False,False,433.0,,433.0,False,Block of Flats,18.0
440,2025-04-08 23:55:30.359483,72.0,13.7,IoT Alert,True,False,30,False,False,228.0,,228.0,False,House,
162,2025-04-09 00:55:30.359483,70.5,11.8,IoT Alert,True,False,0,False,False,411.0,9.0,411.0,False,Block of Flats,14.0
451,2025-04-09 03:55:30.359483,70.1,13.9,IoT Alert,True,False,0,False,False,10.0,,10.0,False,Flat,
441,2025-04-09 05:55:30.359483,70.5,15.0,IoT Alert,True,True,7,False,False,33.0,,33.0,True,Flat,
477,2025-04-09 07:55:30.359483,70.9,15.3,IoT Alert,True,True,14,False,False,382.0,,382.0,False,Flat,
136,2025-04-09 09:55:30.359483,70.7,12.1,IoT Alert,True,False,30,False,False,380.0,3.0,380.0,False,Flat,5.0
3,2025-04-09 10:55:30.359483,72.8,14.1,IoT Alert,True,False,30,True,False,35.0,5.0,35.0,False,Flat,10.0
238,2025-04-09 10:55:30.359483,70.2,15.9,IoT Alert,True,False,14,False,False,118.0,,118.0,False,Flat,18.0
425,2025-04-09 12:55:30.359483,70.4,13.9,IoT Alert,True,False,7,False,False,372.0,,372.0,True,Flat,18.0
364,2025-04-09 14:55:30.359483,73.5,13.7,IoT Alert,True,False,90,True,False,,,,,Flat,19.0
458,2025-04-09 14:55:30.359483,70.3,13.7,IoT Alert,True,False,14,False,False,403.0,,403.0,False,House,
149,2025-04-09 15:55:30.359483,79.0,14.6,IoT Alert,True,False,14,False,False,57.0,8.0,57.0,True,Block of Flats,13.0
473,2025-04-09 17:55:30.359483,71.1,14.5,IoT Alert,True,False,0,False,False,92.0,,92.0,False,Flat,
304,2025-04-09 19:55:30.359483,71.7,15.4,IoT Alert,True,True,30,False,False,407.0,,407.0,True,Block of Flats,22.0
89,2025-04-09 20:55:30.359483,75.4,10.9,IoT Alert,True,True,30,False,False,441.0,10.0,441.0,True,Flat,17.0
264,2025-04-09 20:55:30.359483,72.4,15.4,IoT Alert,True,True,7,False,False,429.0,,429.0,False,Flat,22.0
317,2025-04-09 21:55:30.359483,77.4,14.0,IoT Alert,True,False,0,False,False,19.0,,19.0,False,Flat,20.0
144,2025-04-09 21:55:30.359483,76.0,15.8,IoT Alert,True,True,30,False,False,265.0,5.0,265.0,False,Flat,9.0
51,2025-04-09 22:55:30.359483,76.6,14.7,IoT Alert,True,True,30,False,False,,1.0,,,Flat,3.0
140,2025-04-09 22:55:30.359483,78.6,11.2,IoT Alert,True,False,7,False,False,225.0,1.0,225.0,False,Flat,1.0
93,2025-04-09 23:55:30.359483,71.2,15.5,IoT Alert,True,False,90,True,False,198.0,9.0,198.0,False,Flat,16.0
463,2025-04-10 00:55:30.359483,71.6,15.5,IoT Alert,True,False,0,False,False,155.0,,155.0,False,Flat,
342,2025-04-10 00:55:30.359483,70.2,15.6,IoT Alert,True,True,14,False,False,72.0,,72.0,True,Flat,20.0
479,2025-04-10 03:55:30.359483,72.6,15.9,IoT Alert,True,False,90,False,False,209.0,,209.0,True,Flat,
351,2025-04-10 04:55:30.359483,72.0,15.8,IoT Alert,True,False,14,False,False,408.0,,408.0,True,House,18.0
305,2025-04-10 04:55:30.359483,77.3,15.5,IoT Alert,True,False,30,False,False,76.0,,76.0,False,Flat,18.0
487,2025-04-10 06:55:30.359483,71.2,15.8,IoT Alert,True,False,7,True,False,406.0,,406.0,False,Flat,
370,2025-04-10 08:55:30.359483,70.2,12.5,IoT Alert,True,False,7,True,False,180.0,,180.0,True,Flat,18.0
343,2025-04-10 09:55:30.359483,71.4,13.4,IoT Alert,True,False,90,False,False,338.0,,338.0,False,Block of Flats,19.0
177,2025-04-10 13:55:30.359483,72.1,11.6,IoT Alert,True,False,14,False,False,122.0,9.0,122.0,False,Flat,15.0
322,2025-04-10 16:55:30.359483,72.4,15.5,IoT Alert,True,False,60,False,False,85.0,,85.0,False,Flat,19.0
470,2025-04-10 16:55:30.359483,71.9,14.3,IoT Alert,True,False,7,False,False,251.0,,251.0,False,Flat,
295,2025-04-10 19:55:30.359483,72.1,15.6,IoT Alert,True,True,7,False,False,292.0,,292.0,True,House,22.0
8,2025-04-10 21:55:30.359483,70.2,14.1,IoT Alert,True,True,0,False,False,168.0,9.0,168.0,True,House,14.0
474,2025-04-10 21:55:30.359483,72.1,15.4,IoT Alert,True,False,30,False,False,434.0,,434.0,True,House,
202,2025-04-11 00:55:30.359483,70.1,10.0,IoT Alert,True,False,7,False,False,410.0,4.0,410.0,True,Flat,6.0
174,2025-04-11 03:55:30.359483,72.6,15.5,IoT Alert,True,False,60,False,False,34.0,6.0,34.0,False,Flat,11.0
436,2025-04-11 04:55:30.359483,73.3,15.1,IoT Alert,True,True,14,True,False,,,,,Block of Flats,
229,2025-04-11 04:55:30.359483,70.7,15.4,IoT Alert,True,True,90,True,False,207.0,,207.0,True,Flat,19.0
358,2025-04-11 05:55:30.359483,75.9,12.1,IoT Alert,True,True,0,False,False,156.0,,156.0,True,Flat,21.0
465,2025-04-11 05:55:30.359483,81.6,13.2,IoT Alert,True,False,60,False,False,115.0,,115.0,False,Block of Flats,
118,2025-04-11 06:55:30.359483,76.5,15.3,IoT Alert,True,False,30,False,False,119.0,5.0,119.0,False,Flat,10.0
475,2025-04-11 06:55:30.359483,70.6,15.5,IoT Alert,True,False,30,True,False,253.0,,253.0,False,House,
488,2025-04-11 07:55:30.359483,73.8,11.2,IoT Alert,True,False,60,False,False,299.0,,299.0,False,Flat,
286,2025-04-11 07:55:30.359483,72.1,15.3,IoT Alert,True,False,30,True,False,316.0,,316.0,False,Flat,19.0
232,2025-04-11 11:55:30.359483,71.5,14.5,IoT Alert,True,False,30,False,False,125.0,,125.0,False,Flat,21.0
442,2025-04-11 11:55:30.359483,76.1,15.5,IoT Alert,True,False,0,False,False,422.0,,422.0,False,House,
67,2025-04-11 13:55:30.359483,74.9,15.9,IoT Alert,True,True,0,False,False,141.0,5.0,141.0,False,House,9.0
37,2025-04-11 14:55:30.359483,75.1,13.1,IoT Alert,True,True,90,True,False,223.0,5.0,223.0,True,Flat,10.0
190,2025-04-11 14:55:30.359483,71.3,13.8,IoT Alert,True,False,30,False,False,,9.0,,,Flat,15.0
238,2025-04-11 16:55:30.359483,72.9,15.1,IoT Alert,True,False,30,False,False,118.0,,118.0,False,Flat,18.0
110,2025-04-11 16:55:30.359483,87.5,14.8,IoT Alert,True,False,14,False,False,195.0,9.0,195.0,False,Flat,16.0
429,2025-04-11 17:55:30.359483,70.2,15.4,IoT Alert,True,True,0,False,False,163.0,,163.0,False,Flat,
49,2025-04-11 17:55:30.359483,72.7,12.4,IoT Alert,True,False,0,False,False,,9.0,,,Flat,16.0
344,2025-04-11 18:55:30.359483,77.6,13.7,IoT Alert,True,False,30,False,False,,,,,Flat,22.0
381,2025-04-11 20:55:30.359483,70.9,13.7,IoT Alert,True,True,14,False,False,245.0,,245.0,True,Flat,21.0
240,2025-04-11 23:55:30.359483,74.9,15.2,IoT Alert,True,False,7,False,False,266.0,,266.0,False,Block of Flats,21.0
81,2025-04-12 02:55:30.359483,71.2,11.6,IoT Alert,True,False,14,True,False,426.0,10.0,426.0,False,Flat,17.0
264,2025-04-12 03:55:30.359483,70.9,15.3,IoT Alert,True,False,0,False,False,429.0,,429.0,False,Flat,22.0
260,2025-04-12 03:55:30.359483,70.9,15.2,IoT Alert,True,False,14,True,False,417.0,,417.0,False,Flat,22.0
307,2025-04-12 05:55:30.359483,74.8,12.5,IoT Alert,True,False,7,True,False,448.0,,448.0,False,House,18.0
58,2025-04-12 06:55:30.359483,71.3,15.3,IoT Alert,True,False,30,False,False,136.0,6.0,136.0,False,Flat,11.0
357,2025-04-12 07:55:30.359483,71.7,13.0,IoT Alert,True,True,7,False,False,24.0,,24.0,False,Flat,19.0
6,2025-04-12 11:55:30.359483,71.3,13.0,IoT Alert,True,True,14,False,False,151.0,1.0,151.0,False,Flat,3.0
227,2025-04-12 14:55:30.359483,78.9,14.6,IoT Alert,True,True,0,False,False,357.0,,357.0,True,Flat,20.0
267,2025-04-12 15:55:30.359483,70.2,15.8,IoT Alert,True,True,0,False,False,146.0,,146.0,True,Flat,20.0
197,2025-04-12 18:55:30.359483,71.0,13.1,IoT Alert,True,True,7,True,False,224.0,3.0,224.0,True,Flat,5.0
33,2025-04-12 20:55:30.359483,72.7,15.5,IoT Alert,True,False,14,True,False,366.0,9.0,366.0,True,Block of Flats,15.0
24,2025-04-12 20:55:30.359483,74.9,15.1,IoT Alert,True,True,30,True,False,147.0,10.0,147.0,False,Flat,17.0
430,2025-04-12 20:55:30.359483,78.9,15.3,IoT Alert,True,False,7,True,False,358.0,,358.0,False,Flat,
439,2025-04-12 23:55:30.359483,75.0,15.2,IoT Alert,True,False,30,True,False,99.0,,99.0,True,House,
213,2025-04-12 23:55:30.359483,72.5,14.0,IoT Alert,True,False,60,False,False,401.0,4.0,401.0,True,Block of Flats,6.0
354,2025-04-13 01:55:30.359483,71.1,13.8,IoT Alert,True,False,30,False,False,219.0,,219.0,False,Flat,22.0
142,2025-04-13 02:55:30.359483,70.2,15.0,IoT Alert,True,True,0,False,False,186.0,9.0,186.0,False,Block of Flats,14.0
392,2025-04-13 02:55:30.359483,74.9,13.3,IoT Alert,True,True,14,False,False,70.0,,70.0,False,Flat,18.0
289,2025-04-13 03:55:30.359483,73.5,14.3,IoT Alert,True,True,0,False,False,375.0,,375.0,True,House,22.0
472,2025-04-13 04:55:30.359483,71.0,12.8,IoT Alert,True,True,7,True,False,166.0,,166.0,False,House,
116,2025-04-13 05:55:30.359483,74.3,14.3,IoT Alert,True,True,90,False,False,309.0,5.0,309.0,False,House,10.0
280,2025-04-13 05:55:30.359483,72.8,12.2,IoT Alert,True,True,0,False,False,395.0,,395.0,False,House,20.0
357,2025-04-13 06:55:30.359483,71.8,15.6,IoT Alert,True,True,14,True,False,24.0,,24.0,False,Flat,19.0
348,2025-04-13 07:55:30.359483,78.9,13.7,IoT Alert,True,True,30,True,False,96.0,,96.0,False,Flat,22.0
209,2025-04-13 09:55:30.359483,73.1,15.9,IoT Alert,True,False,30,False,False,142.0,2.0,142.0,False,Flat,4.0
265,2025-04-13 09:55:30.359483,76.7,14.4,IoT Alert,True,True,14,True,False,437.0,,437.0,True,Flat,22.0
464,2025-04-13 10:55:30.359483,80.5,15.5,IoT Alert,True,False,0,False,False,385.0,,385.0,False,Flat,
226,2025-04-13 13:55:30.359483,70.6,13.5,IoT Alert,True,False,7,False,False,218.0,,218.0,False,Flat,22.0
490,2025-04-13 15:55:30.359483,74.7,11.3,IoT Alert,True,False,14,True,False,173.0,,173.0,False,Flat,
195,2025-04-13 15:55:30.359483,73.7,13.7,IoT Alert,True,True,0,True,False,12.0,1.0,12.0,False,House,1.0
66,2025-04-13 16:55:30.359483,71.0,13.9,IoT Alert,True,False,7,True,False,325.0,9.0,325.0,False,House,14.0
407,2025-04-13 16:55:30.359483,70.1,14.5,IoT Alert,True,False,0,True,False,13.0,,13.0,False,House,20.0
61,2025-04-13 17:55:30.359483,70.3,11.8,IoT Alert,True,True,0,False,False,160.0,6.0,160.0,False,House,11.0
241,2025-04-13 17:55:30.359483,70.3,15.8,IoT Alert,True,False,7,False,False,342.0,,342.0,False,House,20.0
460,2025-04-13 19:55:30.359483,71.9,12.8,IoT Alert,True,False,0,True,False,,,,,Flat,
43,2025-04-13 21:55:30.359483,70.7,14.8,IoT Alert,True,True,14,False,False,120.0,9.0,120.0,False,Block of Flats,16.0
3,2025-04-13 23:55:30.359483,76.2,15.7,IoT Alert,True,True,30,False,False,35.0,5.0,35.0,False,Flat,10.0
7,2025-04-14 00:55:30.359483,70.9,15.0,IoT Alert,True,False,60,False,False,234.0,1.0,234.0,False,Flat,2.0
56,2025-04-14 01:55:30.359483,73.3,15.1,IoT Alert,True,False,7,False,False,56.0,1.0,56.0,False,Flat,3.0
52,2025-04-14 01:55:30.359483,70.4,14.8,IoT Alert,True,True,0,False,False,341.0,9.0,341.0,False,Flat,15.0
156,2025-04-14 03:55:30.359483,72.5,14.4,IoT Alert,True,False,0,False,False,4.0,1.0,4.0,False,Block of Flats,2.0
244,2025-04-14 04:55:30.359483,74.3,15.7,IoT Alert,True,False,30,False,False,,,,,House,19.0
482,2025-04-14 06:55:30.359483,74.7,12.0,IoT Alert,True,False,30,False,False,300.0,,300.0,True,Flat,
200,2025-04-14 08:55:30.359483,71.3,15.6,IoT Alert,True,False,0,False,False,206.0,5.0,206.0,True,Flat,10.0
446,2025-04-14 09:55:30.359483,71.6,15.2,IoT Alert,True,False,90,True,False,,,,,Flat,
463,2025-04-14 10:55:30.359483,71.8,13.8,IoT Alert,True,False,0,True,False,155.0,,155.0,False,Flat,
258,2025-04-14 12:55:30.359483,71.2,13.5,IoT Alert,True,False,14,True,False,,,,,House,21.0
229,2025-04-14 15:55:30.359483,77.0,14.8,IoT Alert,True,True,30,True,False,207.0,,207.0,True,Flat,19.0
163,2025-04-14 15:55:30.359483,72.4,13.9,IoT Alert,True,False,60,False,False,376.0,2.0,376.0,False,Flat,4.0
16,2025-04-14 18:55:30.359483,72.1,12.0,IoT Alert,True,False,30,True,False,100.0,4.0,100.0,True,Flat,8.0
415,2025-04-14 18:55:30.359483,81.3,15.0,IoT Alert,True,False,60,True,False,88.0,,88.0,False,Flat,20.0
457,2025-04-14 19:55:30.359483,74.5,15.5,IoT Alert,True,False,7,False,False,,,,,House,
448,2025-04-14 20:55:30.359483,70.9,13.4,IoT Alert,True,False,60,False,False,260.0,,260.0,True,Flat,
252,2025-04-14 20:55:30.359483,70.6,14.7,IoT Alert,True,True,0,True,False,404.0,,404.0,False,Flat,19.0
390,2025-04-14 22:55:30.359483,70.6,14.4,IoT Alert,True,False,60,False,False,420.0,,420.0,False,House,19.0
307,2025-04-15 00:55:30.359483,70.1,14.6,IoT Alert,True,False,14,False,False,448.0,,448.0,False,House,18.0
443,2025-04-15 01:55:30.359483,71.0,10.2,IoT Alert,True,False,60,False,False,267.0,,267.0,False,Flat,
186,2025-04-15 02:55:30.359483,76.8,15.3,IoT Alert,True,False,14,False,False,44.0,8.0,44.0,False,House,13.0
253,2025-04-15 05:55:30.359483,71.4,13.7,IoT Alert,True,False,30,False,False,,,,,Flat,22.0
406,2025-04-15 07:55:30.359483,74.6,15.7,IoT Alert,True,True,14,True,False,159.0,,159.0,True,House,19.0
92,2025-04-15 09:55:30.359483,73.6,15.5,IoT Alert,True,False,30,False,False,432.0,8.0,432.0,False,House,13.0
23,2025-04-15 09:55:30.359483,72.3,13.6,IoT Alert,True,True,0,True,False,50.0,1.0,50.0,True,Flat,2.0
318,2025-04-15 12:55:30.359483,71.6,15.5,IoT Alert,True,False,0,True,False,75.0,,75.0,False,Flat,19.0
455,2025-04-15 12:55:30.359483,74.1,14.8,IoT Alert,True,True,7,True,False,185.0,,185.0,False,House,
384,2025-04-15 14:55:30.359483,70.4,10.1,IoT Alert,True,False,0,False,False,330.0,,330.0,True,Flat,21.0
179,2025-04-15 17:55:30.359483,76.0,14.4,IoT Alert,True,False,60,True,False,345.0,10.0,345.0,False,House,17.0
167,2025-04-15 18:55:30.359483,70.2,14.6,IoT Alert,True,False,7,True,False,444.0,1.0,444.0,True,House,3.0
301,2025-04-15 18:55:30.359483,81.4,13.7,IoT Alert,True,False,90,False,False,387.0,,387.0,False,Block of Flats,21.0
141,2025-04-15 19:55:30.359483,73.3,15.9,IoT Alert,True,False,7,True,False,135.0,9.0,135.0,False,House,14.0
486,2025-04-15 19:55:30.359483,90.2,13.1,IoT Alert,True,True,0,False,True,43.0,,43.0,True,Flat,
372,2025-04-15 20:55:30.359483,77.3,14.1,IoT Alert,True,False,30,False,False,15.0,,15.0,False,Flat,19.0
190,2025-04-15 21:55:30.359483,70.5,15.0,IoT Alert,True,True,30,False,False,,9.0,,,Flat,15.0
315,2025-04-15 22:55:30.359483,75.6,14.5,IoT Alert,True,False,14,False,False,249.0,,249.0,False,Flat,22.0
304,2025-04-15 23:55:30.359483,77.2,13.1,IoT Alert,True,False,14,True,False,407.0,,407.0,True,Block of Flats,22.0
201,2025-04-15 23:55:30.359483,72.9,14.4,IoT Alert,True,True,30,False,False,369.0,5.0,369.0,False,Flat,10.0
107,2025-04-15 23:55:30.359483,73.2,12.7,IoT Alert,True,True,7,False,False,,9.0,,,Flat,16.0
292,2025-04-16 03:55:30.359483,72.9,15.7,IoT Alert,True,False,90,False,False,290.0,,290.0,False,House,20.0
186,2025-04-16 04:55:30.359483,71.8,13.6,IoT Alert,True,False,90,False,False,44.0,8.0,44.0,False,House,13.0
317,2025-04-16 05:55:30.359483,70.3,14.3,IoT Alert,True,False,30,True,False,19.0,,19.0,False,Flat,20.0
181,2025-04-16 06:55:30.359483,78.8,14.6,IoT Alert,True,False,0,False,False,87.0,5.0,87.0,False,Block of Flats,10.0
378,2025-04-16 07:55:30.359483,70.1,13.7,IoT Alert,True,False,30,True,False,7.0,,7.0,True,Flat,20.0
432,2025-04-16 07:55:30.359483,71.3,15.3,IoT Alert,True,False,0,False,False,95.0,,95.0,False,Flat,
487,2025-04-16 09:55:30.359483,71.2,12.7,IoT Alert,True,False,0,False,False,406.0,,406.0,False,Flat,
187,2025-04-16 10:55:30.359483,74.4,13.7,IoT Alert,True,True,7,False,False,329.0,4.0,329.0,False,Flat,8.0
333,2025-04-16 10:55:30.359483,73.9,12.1,IoT Alert,True,True,14,False,False,105.0,,105.0,False,Flat,20.0
245,2025-04-16 10:55:30.359483,72.2,15.9,IoT Alert,True,False,60,False,False,227.0,,227.0,False,Block of Flats,20.0
300,2025-04-16 11:55:30.359483,72.8,15.6,IoT Alert,True,True,30,False,False,214.0,,214.0,False,Flat,19.0
240,2025-04-16 12:55:30.359483,71.7,14.1,IoT Alert,True,True,30,True,False,266.0,,266.0,False,Block of Flats,21.0
298,2025-04-16 12:55:30.359483,78.3,13.1,IoT Alert,True,False,14,False,False,255.0,,255.0,False,House,22.0
292,2025-04-16 12:55:30.359483,72.2,14.2,IoT Alert,True,True,7,False,False,290.0,,290.0,False,House,20.0
428,2025-04-16 14:55:30.359483,75.6,14.3,IoT Alert,True,False,7,True,False,430.0,,430.0,True,Flat,
441,2025-04-16 14:55:30.359483,70.5,13.3,IoT Alert,True,True,90,False,False,33.0,,33.0,True,Flat,
463,2025-04-16 21:55:30.359483,70.1,15.7,IoT Alert,True,False,0,True,False,155.0,,155.0,False,Flat,
169,2025-04-16 22:55:30.359483,70.2,15.8,IoT Alert,True,False,60,False,False,190.0,9.0,190.0,False,Flat,14.0
88,2025-04-16 22:55:30.359483,74.3,15.1,IoT Alert,True,False,14,True,False,,1.0,,,Flat,3.0
358,2025-04-16 23:55:30.359483,71.6,14.4,IoT Alert,True,True,14,False,False,156.0,,156.0,True,Flat,21.0
84,2025-04-17 00:55:30.359483,79.4,13.0,IoT Alert,True,False,30,False,False,202.0,4.0,202.0,True,Flat,6.0
105,2025-04-17 07:55:30.359483,79.1,13.4,IoT Alert,True,False,14,False,False,5.0,3.0,5.0,False,Flat,5.0
61,2025-04-17 08:55:30.359483,71.7,13.5,IoT Alert,True,False,60,True,False,160.0,6.0,160.0,False,House,11.0
192,2025-04-17 08:55:30.359483,72.1,13.6,IoT Alert,True,False,90,False,False,,10.0,,,Block of Flats,17.0
8,2025-04-17 09:55:30.359483,73.3,15.5,IoT Alert,True,True,14,True,False,168.0,9.0,168.0,True,House,14.0
201,2025-04-17 09:55:30.359483,70.2,15.9,IoT Alert,True,True,7,True,False,369.0,5.0,369.0,False,Flat,10.0
127,2025-04-17 09:55:30.359483,72.6,15.9,IoT Alert,True,False,14,False,False,129.0,2.0,129.0,True,Flat,4.0
233,2025-04-17 09:55:30.359483,70.9,11.6,IoT Alert,True,False,90,False,False,308.0,,308.0,False,House,20.0
236,2025-04-17 10:55:30.359483,73.1,13.6,IoT Alert,True,False,7,False,False,,,,,Flat,21.0
